id,veh_value,exposure,veh_body,veh_age,gender,area,dr_age,claim_ind,claim_count,claim_cost
13570,1.48,0.147322016,HBACK,3,F,A,5,0,0,0
13574,2.13,0.550693706,SEDAN,1,M,A,6,0,0,0
13575,0.48,0.853601725,HBACK,4,F,A,6,0,0,0
13577,1.24,0.849151538,HBACK,3,M,A,4,0,0,0
13583,0.86,0.120394924,HBACK,3,F,A,6,0,0,0
13586,1.56,0.214243385,SEDAN,3,F,A,1,0,0,0
13589,1.18,0.852716336,SEDAN,4,M,A,6,0,0,0
13591,1.5,0.907814587,PANVN,3,M,A,2,0,0,0
13594,1.43,0.863393276,SEDAN,3,F,A,5,0,0,0
13595,1.1,0.094764998,HBACK,3,M,A,5,0,0,0
13596,4.49,0.864518001,STNWG,1,F,A,5,0,0,0
13597,1.15,0.907058201,SEDAN,2,F,A,4,0,0,0
13599,2.41,0.851938054,SEDAN,2,F,A,3,0,0,0
13601,1.46,0.162750944,SEDAN,3,F,A,2,0,0,0
13604,1.35,0.063306271,UTE,4,M,A,2,0,0,0
13608,1.79,0.233832422,SEDAN,2,F,A,1,0,0,0
13612,0.89,0.525603317,HBACK,3,M,A,4,0,0,0
13613,3.54,0.85468341,STNWG,3,F,A,3,0,0,0
13617,1.34,0.851656603,HBACK,3,F,A,3,0,0,0
13618,0.6,0.865730212,STNWG,4,M,A,3,0,0,0
13620,1.02,0.213392253,HDTOP,4,F,A,3,0,0,0
13621,0.88,0.400694178,HBACK,3,M,A,5,0,0,0
13626,1.99,0.716820586,SEDAN,2,F,A,4,0,0,0
13629,1.42,0.855508411,SEDAN,3,M,A,3,0,0,0
13633,0.74,0.658055023,HBACK,4,F,A,1,0,0,0
13634,1.68,0.145326349,SEDAN,2,F,A,4,0,0,0
13637,1.45,0.860469192,HBACK,2,F,A,5,0,0,0
13638,2.14,0.903024782,HDTOP,2,F,A,2,0,0,0
13641,4.28,0.648122874,STNWG,2,M,A,3,0,0,0
13643,2.44,0.853866473,SEDAN,3,M,A,4,0,0,0
13647,1.89,0.862311578,SEDAN,2,F,A,4,0,0,0
13650,0.96,0.155859467,SEDAN,3,F,A,6,0,0,0
13654,0.55,0.225846808,SEDAN,4,F,A,4,0,0,0
13656,1.87,0.249867418,SEDAN,1,F,A,5,0,0,0
13657,1.83,0.189020695,SEDAN,2,M,A,5,0,0,0
13659,1.22,0.659660198,SEDAN,3,M,A,4,0,0,0
13661,1.9,0.474394705,SEDAN,2,F,A,6,0,0,0
13662,1.09,0.032937588,SEDAN,3,F,A,2,0,0,0
13663,3.08,0.175543659,STNWG,1,F,A,5,0,0,0
13668,5.78,0.054070033,STNWG,2,F,A,3,0,0,0
13670,1.51,0.242405669,HBACK,1,F,A,1,0,0,0
13671,1.38,0.374827623,SEDAN,3,F,A,6,0,0,0
13673,0.53,0.234222272,SEDAN,4,M,A,3,0,0,0
13677,1.48,0.366892996,SEDAN,2,M,A,5,0,0,0
13679,0.74,0.950630115,STNWG,4,M,A,1,0,0,0
13680,0.8,0.077242216,HBACK,3,F,A,2,0,0,0
13683,1.74,0.483839019,HBACK,1,F,A,2,0,0,0
13685,1.73,0.359206744,HBACK,2,F,A,2,0,0,0
13691,2.08,0.242565491,SEDAN,2,F,A,3,0,0,0
13694,1.01,0.339378218,SEDAN,3,M,A,3,0,0,0
13695,0.56,0.223241683,SEDAN,4,F,A,2,0,0,0
13696,0.66,0.601494827,HBACK,4,F,A,2,0,0,0
13698,1.41,0.885886316,SEDAN,3,F,A,4,0,0,0
13702,1.87,0.327243693,HBACK,2,M,A,3,0,0,0
13708,3.1,0.593822887,STNWG,1,M,A,3,0,0,0
13712,1.67,0.318435033,STNWG,4,M,A,3,0,0,0
13713,2.95,0.164793198,SEDAN,1,F,A,4,0,0,0
13714,1.47,0.569494041,PANVN,4,M,A,2,0,0,0
13725,1.17,0.850856835,HBACK,3,F,A,2,0,0,0
13734,0.65,0.113745013,SEDAN,4,F,A,6,0,0,0
13738,0.85,0.110696266,SEDAN,4,F,A,4,0,0,0
13743,1.09,0.482800229,HBACK,3,F,A,1,0,0,0
13745,3.25,0.857625553,STNWG,1,F,A,3,0,0,0
13746,3.23,0.301575648,STNWG,3,F,A,4,0,0,0
13747,2.77,0.191212993,STNWG,2,F,A,3,0,0,0
13750,0.68,0.250072589,SEDAN,4,F,A,1,0,0,0
13752,5.85,0.52223723,STNWG,1,M,A,1,0,0,0
13755,1.04,0.197693136,SEDAN,3,F,A,4,0,0,0
13758,1.96,0.104257898,COUPE,4,M,A,4,0,0,0
13765,1.4,0.846561883,STNWG,4,M,A,6,0,0,0
13769,3.35,0.058969037,STNWG,3,F,A,2,0,0,0
13771,0.49,0.067028372,SEDAN,4,M,A,5,0,0,0
13774,1.53,0.708780792,HBACK,3,F,A,6,0,0,0
13778,3.47,0.512135849,STNWG,3,F,A,2,0,0,0
13779,1.61,0.191238486,HBACK,2,F,A,5,0,0,0
13782,0.55,0.250598713,HBACK,4,F,A,2,0,0,0
13783,6.33,0.198176727,STNWG,2,F,A,2,0,0,0
13784,0.91,0.690402663,HBACK,3,M,A,3,0,0,0
13788,1.62,0.819684772,STNWG,4,M,A,3,0,0,0
13790,4.22,0.031217456,STNWG,2,F,A,4,0,0,0
13792,2.97,0.866025702,STNWG,1,M,A,3,0,0,0
13793,1.77,0.474082262,HBACK,2,F,A,5,0,0,0
13805,2.67,0.55743888,SEDAN,1,M,A,5,0,0,0
13806,1.8,0.063854818,HBACK,2,F,A,2,0,0,0
13812,1.25,0.058833665,SEDAN,3,F,A,4,0,0,0
13815,2.16,0.537086755,SEDAN,4,F,A,2,0,0,0
13816,19.26,0.505307414,COUPE,1,M,A,4,0,0,0
13820,2.25,0.15758384,SEDAN,2,M,A,3,0,0,0
13821,1.74,0.811186027,HBACK,3,F,A,2,0,0,0
13822,7.62,0.550741251,RDSTR,1,M,A,4,0,0,0
13827,0.82,0.939142267,HBACK,3,F,A,2,0,0,0
13829,1.12,0.748815931,SEDAN,4,M,A,2,0,0,0
13830,1.34,0.999323197,HBACK,2,F,A,2,0,0,0
13834,2.83,0.510096371,STNWG,2,F,A,4,0,0,0
13837,1.52,0.19691286,SEDAN,2,M,A,1,0,0,0
13838,0.69,0.077722724,SEDAN,4,F,A,3,0,0,0
13839,0.42,0.189005592,SEDAN,4,F,A,5,0,0,0
13842,4.98,0.809330853,STNWG,1,F,A,5,0,0,0
13843,1.64,0.250606152,STNWG,4,M,A,5,0,0,0
13844,0.85,0.393404921,HBACK,3,M,A,6,0,0,0
13846,4.31,0.246990466,STNWG,2,M,A,3,0,0,0
13850,0.77,0.709438056,SEDAN,4,M,A,4,0,0,0
13854,1.67,0.704432397,SEDAN,2,F,A,5,0,0,0
13856,2.48,0.395973449,STNWG,3,F,A,4,0,0,0
13858,1.71,0.900445004,SEDAN,3,M,A,5,0,0,0
13864,0.56,0.225783987,SEDAN,4,F,A,3,0,0,0
13866,0.74,0.896470088,SEDAN,4,F,A,4,0,0,0
13868,1.01,0.385619102,SEDAN,3,F,A,4,0,0,0
13874,4.03,0.895732104,STNWG,1,F,A,5,0,0,0
13875,2.98,0.449947275,HBACK,1,F,A,2,0,0,0
13876,2,0.036470422,HBACK,1,M,A,1,0,0,0
13879,1.49,0.443073325,HBACK,2,F,A,6,0,0,0
13881,1.18,0.705477004,HBACK,2,F,A,5,0,0,0
13886,0.66,0.619118576,HBACK,4,F,A,6,0,0,0
13887,2.1,0.565398197,HBACK,1,M,A,4,0,0,0
13891,1.16,0.658909101,HDTOP,4,M,A,5,0,0,0
13894,0.49,0.618898987,STNWG,4,F,A,4,0,0,0
13898,9.47,0.896920718,CONVT,2,F,A,4,0,0,0
13904,2.9,0.221788018,STNWG,3,M,A,2,0,0,0
13906,1.37,0.898645624,UTE,3,M,A,2,0,0,0
13908,4.53,0.863345662,STNWG,2,M,A,3,0,0,0
13915,10.38,0.421070484,SEDAN,2,M,A,4,0,0,0
13919,1.53,0.584893221,HBACK,3,F,A,5,0,0,0
13920,0.48,0.483011784,STNWG,4,M,A,4,0,0,0
13928,1.45,0.811870016,SEDAN,3,M,A,3,0,0,0
13929,3.05,0.53217398,SEDAN,3,F,A,2,0,0,0
13930,0.48,0.834886045,STNWG,4,F,A,4,0,0,0
13935,0.93,0.526128517,HBACK,4,M,A,1,0,0,0
13936,2.28,0.184380657,STNWG,4,M,A,4,0,0,0
13938,2.13,0.385479774,SEDAN,2,F,A,4,0,0,0
13942,4.31,0.924891699,STNWG,1,F,A,2,0,0,0
13943,2.61,0.225002302,SEDAN,2,M,A,5,0,0,0
13944,8.26,0.800553067,CONVT,2,F,A,2,0,0,0
13945,1.46,0.145247788,HBACK,1,F,A,1,0,0,0
13946,1.43,0.409578032,UTE,3,M,A,6,0,0,0
13948,2.12,0.281940285,SEDAN,2,F,A,4,0,0,0
13949,1.35,0.530924648,SEDAN,3,F,A,2,0,0,0
13951,1.89,0.158790803,SEDAN,1,M,A,4,0,0,0
13952,1.13,0.486561792,HBACK,4,F,A,3,0,0,0
13955,1.97,0.119507892,HBACK,2,F,A,5,0,0,0
13957,1.8,0.18040122,HBACK,1,F,A,5,0,0,0
13958,1.62,0.318314776,STNWG,4,M,A,4,0,0,0
13960,1.54,0.457175608,HBACK,1,F,A,6,0,0,0
13962,0.39,0.411131809,SEDAN,4,F,A,4,0,0,0
13963,0.84,0.104749311,HBACK,3,F,A,5,0,0,0
13965,3.54,0.097003936,UTE,2,M,A,1,0,0,0
13969,1.39,0.107341959,SEDAN,3,F,A,3,0,0,0
13976,4.43,0.899585375,HDTOP,2,M,A,1,0,0,0
13980,2.36,0.476436781,SEDAN,2,F,A,6,0,0,0
13982,1.39,0.397854423,SEDAN,3,F,A,4,0,0,0
13987,9.24,0.414679915,COUPE,1,F,A,4,0,0,0
13989,0.48,0.754730736,STNWG,4,F,A,4,0,0,0
13992,2.5,0.809038573,SEDAN,3,M,A,1,0,0,0
13996,1.78,0.130561121,SEDAN,2,M,A,4,0,0,0
14000,1.07,0.571802509,HBACK,3,F,A,5,0,0,0
14003,6.2,0.192895747,STNWG,1,F,A,3,0,0,0
14010,0.86,0.352216068,SEDAN,4,F,A,2,0,0,0
14011,1.15,0.149667614,UTE,4,M,A,1,0,0,0
14012,1.48,0.147699369,SEDAN,3,M,A,6,0,0,0
14013,1.44,0.429217167,HBACK,2,F,A,5,0,0,0
14020,3,0.808266247,STNWG,1,F,A,3,0,0,0
14021,1.63,0.593626917,HBACK,2,F,A,2,0,0,0
14022,1.5,0.62257149,SEDAN,3,F,A,4,0,0,0
14024,3.31,0.190264104,STNWG,1,F,A,4,0,0,0
14028,0.99,0.677103345,SEDAN,4,F,A,3,0,0,0
14029,1.1,0.474065433,HBACK,3,F,A,4,0,0,0
14030,3.18,0.462933263,STNWG,3,M,A,2,0,0,0
14032,2.61,0.190779135,HBACK,1,F,A,4,0,0,0
14035,1.17,0.937957638,SEDAN,3,M,A,5,0,0,0
14036,6.45,0.490520719,SEDAN,2,M,A,4,0,0,0
14037,0.48,0.586722685,HBACK,4,M,A,4,0,0,0
14038,2.56,0.626295987,STNWG,1,M,A,5,0,0,0
14039,1.25,0.160288546,STNWG,3,M,A,5,0,0,0
14040,1.07,0.818942444,UTE,3,M,A,4,0,0,0
14041,3.69,0.545042427,STNWG,2,F,A,2,0,0,0
14044,0.81,0.211118853,HBACK,3,F,A,3,0,0,0
14048,1.05,0.582324952,HBACK,3,F,A,3,0,0,0
14049,1.02,0.137062241,SEDAN,3,F,A,3,0,0,0
14052,5.42,0.070634537,STNWG,1,M,A,2,0,0,0
14054,1.4,0.101817065,SEDAN,3,F,A,2,0,0,0
14063,1.71,0.517569081,HBACK,2,F,A,2,0,0,0
14066,1.51,0.143828777,STNWG,4,F,A,4,0,0,0
14069,2.47,0.234938493,STNWG,1,M,A,4,0,0,0
14072,1.32,0.710260859,HDTOP,4,M,A,3,0,0,0
14073,0.54,0.301839764,HBACK,4,M,A,6,0,0,0
14076,1.3,0.210379559,HBACK,1,M,A,4,0,0,0
14081,5.47,0.19573776,STNWG,1,M,A,4,0,0,0
14084,1.17,0.313483218,STNWG,3,F,A,1,0,0,0
14089,1.33,0.561236149,SEDAN,3,M,A,4,0,0,0
14090,1.1,0.904207456,HBACK,3,M,A,5,0,0,0
14093,1.91,0.847283694,SEDAN,2,F,A,5,0,0,0
14095,1.42,0.146829187,HBACK,1,F,A,1,0,0,0
14098,1.81,0.887942653,HBACK,1,M,A,1,0,0,0
14099,4.37,0.026931613,UTE,1,M,A,3,0,0,0
14100,1.8,0.498533875,MIBUS,4,F,A,3,0,0,0
14101,1.25,0.846851929,HBACK,2,M,A,5,0,0,0
14103,1.99,0.147833332,SEDAN,2,M,A,2,0,0,0
14104,2.62,0.146682431,STNWG,3,F,A,4,0,0,0
14105,1.12,0.652423476,HBACK,4,F,A,3,0,0,0
14114,1.27,0.51378896,STNWG,4,F,A,3,0,0,0
14119,5.72,0.357580218,STNWG,1,M,A,5,0,0,0
14120,0.73,0.628610871,HBACK,4,M,A,5,0,0,0
14124,0.77,0.862249818,SEDAN,4,M,A,1,0,0,0
14130,1.83,0.18091845,SEDAN,3,M,A,4,0,0,0
14133,0.37,0.780841179,HBACK,4,F,A,3,0,0,0
14137,1.26,0.359807229,SEDAN,3,M,A,2,0,0,0
14139,0.41,0.279758731,HBACK,4,F,A,2,0,0,0
14140,1.3,0.863344035,STNWG,4,M,A,1,0,0,0
14142,3.22,0.915575728,STNWG,3,F,A,4,0,0,0
14146,4.48,0.491801064,STNWG,2,F,A,5,0,0,0
14150,2.18,0.654369607,SEDAN,3,F,A,4,0,0,0
14154,1.16,0.514151534,HBACK,3,F,A,3,0,0,0
14156,1.33,0.275295067,HBACK,2,F,A,2,0,0,0
14157,0.51,0.842497218,HBACK,4,F,A,6,0,0,0
14160,1.54,0.194304788,SEDAN,3,F,A,2,0,0,0
14164,2.05,0.180935275,HBACK,2,F,A,4,0,0,0
14165,1.83,0.660127752,HBACK,2,M,A,5,0,0,0
14169,1.48,0.999317616,HBACK,2,M,A,6,0,0,0
14177,2.07,0.236077068,SEDAN,2,M,A,5,0,0,0
14179,1.92,0.362146654,STNWG,4,M,A,1,0,0,0
14181,0.51,0.040372555,HBACK,4,F,A,3,0,0,0
14184,1.21,0.568807776,STNWG,4,F,A,2,0,0,0
14187,0.8,0.411558374,HBACK,3,F,A,2,0,0,0
14190,0.9,0.237859662,HBACK,3,M,A,5,0,0,0
14191,0.46,0.193676956,SEDAN,4,F,A,1,0,0,0
14192,0.78,0.877232993,HBACK,3,F,A,6,0,0,0
14194,1.44,0.216202419,HBACK,1,F,A,3,0,0,0
14196,1.99,0.876307826,HBACK,2,F,A,6,0,0,0
14204,0.77,0.884889834,HBACK,4,F,A,5,0,0,0
14207,2.42,0.068332552,SEDAN,1,F,A,1,0,0,0
14212,2.01,0.157591092,SEDAN,3,M,A,4,0,0,0
14216,1.55,0.130774809,SEDAN,3,F,A,5,0,0,0
14218,3.1,0.597640205,HBACK,2,M,A,3,0,0,0
14224,2.87,0.89570929,STNWG,1,F,A,1,0,0,0
14225,1.26,0.167010495,HBACK,3,F,A,3,0,0,0
14228,1.41,0.149254356,SEDAN,3,M,A,6,0,0,0
14232,0.51,0.117378181,UTE,4,F,A,3,0,0,0
14233,1.34,0.842136705,SEDAN,3,M,A,2,0,0,0
14236,1.07,0.144856196,HBACK,3,F,A,5,0,0,0
14238,1.3,0.227052264,HBACK,3,F,A,1,0,0,0
14251,0.57,0.359866133,SEDAN,4,F,A,5,0,0,0
14252,1.66,0.426190623,HBACK,1,F,A,2,0,0,0
14253,2.87,0.654791672,STNWG,1,F,A,3,0,0,0
14262,0.41,0.857985893,HBACK,4,M,A,4,0,0,0
14264,1.87,0.034518632,PANVN,2,M,A,1,0,0,0
14268,1.21,0.429063212,SEDAN,3,F,A,3,0,0,0
14272,1.38,0.099521846,HBACK,1,M,A,5,0,0,0
14274,1.16,0.157129865,SEDAN,3,F,A,4,0,0,0
14275,2.15,0.180143543,SEDAN,2,M,A,1,0,0,0
14276,0.41,0.222884855,STNWG,4,F,A,2,0,0,0
14278,1.65,0.636681921,STNWG,4,M,A,4,0,0,0
14287,1.56,0.456222528,HBACK,1,M,A,4,0,0,0
14297,1.49,0.210936397,HBACK,1,F,A,4,0,0,0
14300,2.32,0.139136586,SEDAN,1,F,A,4,0,0,0
14302,0.89,0.917330461,HBACK,3,F,A,3,0,0,0
14305,2.43,0.553215762,STNWG,3,M,A,2,0,0,0
14306,1.38,0.238794751,HBACK,1,M,A,6,0,0,0
14307,0.79,0.087072484,SEDAN,4,F,A,6,0,0,0
14308,3.46,0.878684152,UTE,2,M,A,3,0,0,0
14312,0.95,0.147568668,SEDAN,4,M,A,4,0,0,0
14313,0.31,0.101487162,HBACK,4,F,A,6,0,0,0
14314,1.85,0.182016179,HBACK,2,M,A,4,0,0,0
14316,4.72,0.122726329,STNWG,1,F,A,3,0,0,0
14324,1.08,0.128233388,SEDAN,3,M,A,4,0,0,0
14329,3.4,0.082965207,HDTOP,2,F,A,5,0,0,0
14331,1.92,0.915413032,HBACK,2,F,A,4,0,0,0
14336,1.6,0.148817985,SEDAN,2,F,A,4,0,0,0
14339,1.83,0.092167405,SEDAN,2,M,A,5,0,0,0
14340,3.58,0.802457863,SEDAN,1,M,A,5,0,0,0
14342,0.69,0.107342582,SEDAN,4,F,A,3,0,0,0
14344,1.03,0.184629668,COUPE,4,F,A,2,0,0,0
14347,0.61,0.396887924,HBACK,4,M,A,2,0,0,0
14348,1.9,0.10522491,STNWG,3,M,A,5,0,0,0
14350,0.7,0.10151433,HBACK,3,M,A,4,0,0,0
14351,4.57,0.052356854,STNWG,1,M,A,3,0,0,0
14356,2.31,0.49783183,STNWG,4,F,A,3,0,0,0
14357,1.48,0.156881075,SEDAN,3,F,A,5,0,0,0
14361,2.35,0.733636197,HBACK,1,M,A,1,0,0,0
14362,2.24,0.846950606,SEDAN,2,F,A,3,0,0,0
14365,1.23,0.299655169,SEDAN,3,F,A,3,0,0,0
14366,2.8,0.827140624,SEDAN,1,F,A,3,0,0,0
14370,0.48,0.916525142,TRUCK,4,F,A,3,0,0,0
14372,0.88,0.108943479,HBACK,3,F,A,5,0,0,0
14373,0.9,0.912518733,HBACK,4,F,A,3,0,0,0
14380,1.1,0.085708475,STNWG,3,F,A,3,0,0,0
14385,1.01,0.126450398,HBACK,3,F,A,3,0,0,0
14389,1.44,0.148105169,SEDAN,3,F,A,2,0,0,0
14400,0.99,0.294924237,SEDAN,4,F,A,4,0,0,0
14409,4.19,0.209751012,STNWG,1,M,A,6,0,0,0
14411,2.44,0.740066883,HBACK,2,F,A,3,0,0,0
14414,2.25,0.360463407,UTE,2,M,A,6,0,0,0
14415,1.98,0.59122556,SEDAN,1,M,A,6,0,0,0
14418,0.59,0.593864882,HBACK,4,F,A,2,0,0,0
14420,2.09,0.347257707,SEDAN,1,M,A,2,0,0,0
14421,0.95,0.707262699,SEDAN,3,M,A,4,0,0,0
14423,0.46,0.592265683,HBACK,4,F,A,6,0,0,0
14427,0.39,0.416163311,SEDAN,4,F,A,4,0,0,0
14429,1.05,0.620210737,SEDAN,3,F,A,4,0,0,0
14430,1.89,0.585595913,SEDAN,2,F,A,2,0,0,0
14434,1.57,0.777821817,SEDAN,2,F,A,4,0,0,0
14440,1.39,0.586690003,SEDAN,3,F,A,4,0,0,0
14450,1.57,0.329085174,HBACK,3,F,A,1,0,0,0
14452,1.38,0.093596445,HBACK,2,F,A,1,0,0,0
14455,3.56,0.620475088,STNWG,2,F,A,2,0,0,0
14458,0.84,0.425318458,HBACK,3,F,A,1,0,0,0
14464,1.7,0.21696271,HBACK,2,M,A,4,0,0,0
14469,1.47,0.10722126,SEDAN,3,M,A,2,0,0,0
14470,1.51,0.549509669,HBACK,2,M,A,6,0,0,0
14472,0.56,0.467224707,HBACK,4,F,A,2,0,0,0
14475,3.6,0.420117423,STNWG,3,M,A,3,0,0,0
14480,0.47,0.548028418,HBACK,4,F,A,5,0,0,0
14484,3.72,0.556340501,UTE,1,M,A,1,0,0,0
14488,1.48,0.557176331,STNWG,4,F,A,4,0,0,0
14489,1.91,0.289345869,SEDAN,2,M,A,4,0,0,0
14491,2.45,0.069189153,STNWG,3,F,A,4,0,0,0
14492,2.61,0.675524527,SEDAN,1,M,A,4,0,0,0
14496,0.48,0.549791347,SEDAN,4,F,A,6,0,0,0
14498,1.05,0.549028796,SEDAN,3,M,A,5,0,0,0
14501,2,0.999328616,SEDAN,2,F,A,4,0,0,0
14505,0.39,0.829987843,HBACK,4,M,A,3,0,0,0
14513,0.92,0.114676738,HBACK,3,M,A,3,0,0,0
14514,1.69,0.556509592,STNWG,2,F,A,4,0,0,0
14515,3.75,0.276170812,STNWG,2,F,A,2,0,0,0
14522,1.48,0.221099052,STNWG,4,F,A,2,0,0,0
14523,1.26,0.068098803,HBACK,1,F,A,4,0,0,0
14525,3.53,0.019488404,STNWG,2,M,A,3,0,0,0
14527,2.84,0.423711546,STNWG,3,F,A,4,0,0,0
14529,4.26,0.300212271,STNWG,2,M,A,5,0,0,0
14530,1.44,0.83795298,SEDAN,3,F,A,4,0,0,0
14535,2.55,0.391439082,PANVN,2,M,A,3,0,0,0
14538,1.72,0.457580919,SEDAN,2,M,A,5,0,0,0
14544,2.48,0.020262782,PANVN,2,M,A,5,0,0,0
14547,0.81,0.290224622,HBACK,4,F,A,6,0,0,0
14548,0.48,0.836938822,SEDAN,4,F,A,4,0,0,0
14550,1.51,0.513713033,HBACK,1,M,A,5,0,0,0
14552,0.59,0.085665116,COUPE,4,F,A,4,0,0,0
14566,2.74,0.548763441,SEDAN,1,M,A,6,0,0,0
14569,1.26,0.125952644,HBACK,3,F,A,4,0,0,0
14570,1.17,0.774935749,SEDAN,3,F,A,1,0,0,0
14573,0.52,0.349641326,SEDAN,4,M,A,4,0,0,0
14574,1.64,0.469507503,MIBUS,4,F,A,4,0,0,0
14577,1.02,0.830265654,SEDAN,3,M,A,4,0,0,0
14579,1.85,0.280667944,SEDAN,2,F,A,3,0,0,0
14581,0.82,0.904961488,SEDAN,4,M,A,6,0,0,0
14583,1.56,0.279103707,UTE,3,M,A,3,0,0,0
14592,2.96,0.747056608,SEDAN,1,M,A,2,0,0,0
14593,1.37,0.146200593,SEDAN,3,M,A,4,0,0,0
14594,0.21,0.462869387,HBACK,4,F,A,3,0,0,0
14599,0.61,0.066203845,COUPE,4,F,A,2,0,0,0
14601,1.48,0.500528872,HBACK,2,F,A,2,0,0,0
14602,1.04,0.54136304,STNWG,4,M,A,3,0,0,0
14604,0.75,0.552093827,HBACK,4,M,A,5,0,0,0
14607,0.47,0.810534361,UTE,4,M,A,3,0,0,0
14613,0.89,0.905978133,UTE,4,M,A,6,0,0,0
14614,6.12,0.430234446,STNWG,1,M,A,5,0,0,0
14617,2.47,0.162911212,SEDAN,1,M,A,4,0,0,0
14618,0.79,0.424622125,UTE,4,M,A,2,0,0,0
14623,0.67,0.515236477,MIBUS,4,M,A,3,0,0,0
14624,1.09,0.417191285,HBACK,3,F,A,3,0,0,0
14632,0.44,0.430652405,SEDAN,4,M,A,1,0,0,0
14638,0.78,0.156402687,HBACK,3,F,A,5,0,0,0
14640,3.52,0.428463824,PANVN,1,M,A,1,0,0,0
14652,5.08,0.826479619,SEDAN,2,M,A,5,0,0,0
14656,1.24,0.316246192,STNWG,4,F,A,2,0,0,0
14657,3.89,0.227807862,TRUCK,2,M,A,2,0,0,0
14658,1.36,0.878201642,SEDAN,3,F,A,1,0,0,0
14662,2.17,0.202203518,HBACK,2,F,A,3,0,0,0
14669,3.83,0.079431901,RDSTR,1,M,A,2,0,0,0
14671,0.39,0.586042001,HBACK,4,F,A,3,0,0,0
14673,0.78,0.401342243,SEDAN,4,M,A,6,0,0,0
14675,1.77,0.475188711,HBACK,2,M,A,2,0,0,0
14677,4.82,0.791207064,STNWG,1,F,A,5,0,0,0
14678,1.57,0.503112928,HBACK,2,M,A,3,0,0,0
14679,0.98,0.578118359,SEDAN,4,F,A,4,0,0,0
14686,2.19,0.613844866,HBACK,2,F,A,3,0,0,0
14688,2.82,0.839231979,STNWG,3,M,A,6,0,0,0
14689,4.23,0.612787348,STNWG,2,M,A,5,0,0,0
14691,6.2,0.660840208,STNWG,1,M,A,4,0,0,0
14692,2.74,0.330359175,SEDAN,1,M,A,6,0,0,0
14696,0.38,0.834513448,HBACK,4,F,A,5,0,0,0
14697,1.58,0.40087617,HBACK,2,F,A,4,0,0,0
14699,2.05,0.590334353,SEDAN,2,F,A,6,0,0,0
14700,1.98,0.57733686,STNWG,4,F,A,4,0,0,0
14702,1.96,0.92472636,STNWG,4,M,A,3,0,0,0
14709,0.78,0.903600253,TRUCK,3,M,A,5,0,0,0
14711,1.73,0.480068783,HBACK,1,F,A,1,0,0,0
14714,1.91,0.800191753,SEDAN,2,F,A,1,0,0,0
14715,1.67,0.851475726,SEDAN,2,F,A,4,0,0,0
14716,3.26,0.172155431,STNWG,2,M,A,2,0,0,0
14717,3.22,0.029450631,STNWG,3,F,A,3,0,0,0
14718,3.07,0.964062308,STNWG,1,F,A,5,0,0,0
14719,3.48,0.641375409,STNWG,2,F,A,5,0,0,0
14723,3.92,0.139339688,STNWG,2,M,A,2,0,0,0
14727,0.51,0.125894644,HBACK,4,F,A,6,0,0,0
14732,2.71,0.836494974,STNWG,4,F,A,4,0,0,0
14733,4.92,0.663945029,STNWG,1,M,A,4,0,0,0
14734,2.28,0.839645986,SEDAN,2,M,A,5,0,0,0
14735,6.08,0.135748441,SEDAN,2,M,A,6,0,0,0
14738,2.01,0.136967678,HBACK,1,F,A,2,0,0,0
14740,1.02,0.836568293,SEDAN,3,F,A,3,0,0,0
14742,0.85,0.802487339,TRUCK,4,F,A,3,0,0,0
14745,1.02,0.241308934,HBACK,3,F,A,3,0,0,0
14749,2.57,0.312365761,SEDAN,2,F,A,3,0,0,0
14751,0.93,0.129280531,HBACK,3,F,A,3,0,0,0
14754,1.8,0.580804657,SEDAN,2,M,A,5,0,0,0
14760,1.32,0.558948006,HBACK,3,M,A,1,0,0,0
14765,0.74,0.707426515,STNWG,4,M,A,3,0,0,0
14771,2.15,0.196175338,SEDAN,2,F,A,5,0,0,0
14779,1.43,0.474663418,HBACK,1,M,A,4,0,0,0
14781,0.72,0.37895179,HBACK,4,F,A,2,0,0,0
14784,1.68,0.162613655,STNWG,4,M,A,3,0,0,0
14787,0.84,0.665616617,HBACK,3,F,A,1,0,0,0
14790,2.55,0.193724666,STNWG,3,M,A,2,0,0,0
14792,1.84,0.818089817,UTE,4,M,A,6,0,0,0
14796,0.5,0.089181059,HBACK,4,F,A,6,0,0,0
14800,2.53,0.104996969,COUPE,2,F,A,5,0,0,0
14803,1.95,0.8460989,SEDAN,2,M,A,3,0,0,0
14804,0.82,0.101109111,HBACK,3,F,A,5,0,0,0
14810,7.15,0.095905567,STNWG,1,M,A,1,0,0,0
14812,2.12,0.658693338,SEDAN,1,M,A,5,0,0,0
14815,6.01,0.469718405,STNWG,1,M,A,2,0,0,0
14822,1.17,0.828018601,HBACK,3,F,A,5,0,0,0
14824,0.71,0.176384195,SEDAN,4,M,A,3,0,0,0
14826,1.59,0.83216634,SEDAN,3,F,A,3,0,0,0
14828,0.53,0.827672325,HBACK,4,F,A,5,0,0,0
14829,1.93,0.986046944,STNWG,4,M,A,4,0,0,0
14831,4.09,0.153258943,UTE,1,M,A,2,0,0,0
14835,2.71,0.505787398,UTE,2,F,A,3,0,0,0
14836,1.54,0.560854086,HBACK,2,F,A,3,0,0,0
14838,1.79,0.573394922,SEDAN,2,M,A,2,0,0,0
14843,3.39,0.267774503,STNWG,2,M,A,6,0,0,0
